capturedAtUtc,publishTime,publishTimeRaw,buying,cashBuying,selling,cashSelling,middle,source
2026-01-05 23:50:52,2026-01-06 06:50:53,2026/01/06 06:50:53,697.92,697.92,700.86,700.86,702.3,80752093535d4eeac2bee38e0bcd06290dbb9bc8c072f34adb4775c4cc304825,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 23:57:01,2026-01-06 06:50:53,2026/01/06 06:50:53,697.92,697.92,700.86,700.86,702.3,80752093535d4eeac2bee38e0bcd06290dbb9bc8c072f34adb4775c4cc304825,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 01:06:02,2026-01-06 09:02:43,2026/01/06 09:02:43,697.92,697.92,700.86,700.86,702.3,7b26356da59e9856c84b582362950b8748081603aaee9100a433e8568a0d44c9,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 03:02:24,2026-01-06 10:58:29,2026/01/06 10:58:29,697.07,697.07,700.01,700.01,701.73,74fd6d7a13fbb97a3665fd4b8015f174f6efae264a870be74deeddfee5de43cd,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 04:04:29,2026-01-06 12:03:30,2026/01/06 12:03:30,696.87,696.87,699.81,699.81,701.73,cbc126d1edda3da53bd1f4f42da364d422c7f1b352f340f12902dd80e040ead2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 04:47:31,2026-01-06 12:43:30,2026/01/06 12:43:30,696.87,696.87,699.81,699.81,701.73,8a38fd8388e62bc2d109f078a70a9a31a0493610ebb2e8d111292cddf6d37802,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 05:03:06,2026-01-06 12:58:30,2026/01/06 12:58:30,696.87,696.87,699.81,699.81,701.73,b5f919a8f67a5574ab0fdf0cb23e7c501facb753a51513883b5fd172ddb299ce,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 05:33:47,2026-01-06 13:28:30,2026/01/06 13:28:30,696.87,696.87,699.81,699.81,701.73,cd8211c3b7602a2273908e7bef0009e79dd42eb9da39e9ddcb17e410c10f3157,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 05:50:33,2026-01-06 13:48:30,2026/01/06 13:48:30,696.98,696.98,699.92,699.92,701.73,8fb82f341ed8078931c5bbbb3f1334c0d19a04e5ffb4d45ca0158d5922c1c1b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 05:57:53,2026-01-06 13:53:30,2026/01/06 13:53:30,696.96,696.96,699.9,699.9,701.73,b8217d1ae9f338e6eba0fd6c62bc9c85d8b65134ee059a889b51f538bd40c305,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 06:26:44,2026-01-06 14:23:30,2026/01/06 14:23:30,696.89,696.89,699.83,699.83,701.73,6f0ba3567bb06312d34f913f7ae51626d05d90e3db210b2a675f0dc939e62320,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 06:56:08,2026-01-06 14:53:30,2026/01/06 14:53:30,696.69,696.69,699.63,699.63,701.73,90364683851c123f19b89f483f3523d7a5668172b10e607f031c037dca1f9f28,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 07:19:11,2026-01-06 15:13:30,2026/01/06 15:13:30,696.7,696.7,699.64,699.64,701.73,4390c1cf0164754113217def3afeb9380831aa6caa48a7083c19d6bab1513acd,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 07:41:33,2026-01-06 15:38:31,2026/01/06 15:38:31,696.7,696.7,699.64,699.64,701.73,ecae1dcb9736b39e4d495e7c62377aa97d5d18c3889d31abdbd823ca48af1f0d,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 07:51:30,2026-01-06 15:48:31,2026/01/06 15:48:31,696.69,696.69,699.63,699.63,701.73,513ff54418a4cf13009df36a6db85c6c3b8c4170c6f326eb4de8f908cb449569,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 07:57:03,2026-01-06 15:53:31,2026/01/06 15:53:31,696.69,696.69,699.63,699.63,701.73,e674283a16c8bc014cacc4690eac1a92293fb30e544ef967483a20305a9c54a6,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 08:21:09,2026-01-06 16:18:31,2026/01/06 16:18:31,696.81,696.81,699.75,699.75,701.73,c61905eae1f4d8cba934bb6148e63e0d64d3cebe240cff70e63ffdc4b2039335,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 08:49:20,2026-01-06 16:46:13,2026/01/06 16:46:13,697.08,697.08,700.02,700.02,701.73,ee02bd88827415145bc18c8d0155b9cc0633c8e1326806a933fbbf5440d8a3d5,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 09:03:08,2026-01-06 17:00:05,2026/01/06 17:00:05,697.01,697.01,699.95,699.95,701.73,f0d626cd8b424a0824a440b78b1cc4af2a1e72926c48fd5e007642e48eb26bdc,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 09:35:27,2026-01-06 17:33:31,2026/01/06 17:33:31,697.27,697.27,700.21,700.21,701.73,0a3833fbbf17da09f036de015a95b4cefa25c2016ce7ed14a0eb7eead10b8d8f,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 09:51:27,2026-01-06 17:48:31,2026/01/06 17:48:31,697.18,697.18,700.12,700.12,701.73,9005d7f844cfc1e1702d4d78a51716d4af65770a45137b6b85a306de50a804f0,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 09:58:19,2026-01-06 17:53:31,2026/01/06 17:53:31,697.17,697.17,700.11,700.11,701.73,687eef728148b3d61f45bd838302605faed98a6454da189fe04c353d35708a21,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 10:19:43,2026-01-06 18:13:31,2026/01/06 18:13:31,697.19,697.19,700.13,700.13,701.73,70bc7a4edb7125b1c01304f724009bed4abaaacf0a2c01b3629602845b8b063e,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 10:44:41,2026-01-06 18:43:31,2026/01/06 18:43:31,697.17,697.17,700.11,700.11,701.73,d3cfdc8fc32fdb40be4514126f67afe2f3d2d3dcaed1956b4feeb32e5acda083,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 10:56:35,2026-01-06 18:53:31,2026/01/06 18:53:31,697.15,697.15,700.09,700.09,701.73,8464b1390285601ebd70206f73b11f1b420a1065f0eb61166e60cb37a1c1383d,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 11:12:29,2026-01-06 19:08:31,2026/01/06 19:08:31,697.21,697.21,700.15,700.15,701.73,22406296baf9330b212814dbf63cd79b50a75c00607006797f68fefa51ccf71a,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 11:30:07,2026-01-06 19:23:31,2026/01/06 19:23:31,697.21,697.21,700.15,700.15,701.73,f75c99c667e7d3f85abfe3acc79e55be55a3fe049937ef7d205076e4c20c33f7,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 11:41:25,2026-01-06 19:38:32,2026/01/06 19:38:32,697.17,697.17,700.11,700.11,701.73,afbfb3923de6e6593c15bef0b28d8042a6ceab9cf2fe0151269d20034789d9a5,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 11:49:02,2026-01-06 19:43:32,2026/01/06 19:43:32,697.15,697.15,700.09,700.09,701.73,b133c675011a046d8dd28c962c2cbd2cfac63ccad05c7b4f68fe5c0eb30a6029,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 11:55:00,2026-01-06 19:53:32,2026/01/06 19:53:32,697.13,697.13,700.07,700.07,701.73,0743b874e9bdfa66c9be6e2a92443b5672e9d02f6b588ffa3d42c4dc1da47472,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 12:17:58,2026-01-06 20:13:32,2026/01/06 20:13:32,697.12,697.12,700.06,700.06,701.73,dd97c7894e5b405f134996d8c5958e92d9b4cdb7fcdfc3397dba93bb997f2526,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 13:07:03,2026-01-06 21:03:32,2026/01/06 21:03:32,697.22,697.22,700.16,700.16,701.73,d27992340cd89980a6fb93d493f0e1bcafbb12563c92bc3c00d5df5baef6fb95,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 13:46:31,2026-01-06 21:43:32,2026/01/06 21:43:32,697.24,697.24,700.18,700.18,701.73,25a28618336d11c489219a929813040ff0611faf671b66e242c3f00f38176aff,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 13:59:11,2026-01-06 21:53:32,2026/01/06 21:53:32,697.25,697.25,700.19,700.19,701.73,70f70fd9a79fb00f36729e7991f70ea01d0ca23b9466dc91e4fd6ec77d1472c3,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 14:21:29,2026-01-06 22:18:32,2026/01/06 22:18:32,697.11,697.11,700.05,700.05,701.73,84c0d6765a1797602fce1b2c1cccd1432e6933ba1504ef6c5accc69e68f38811,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 14:43:49,2026-01-06 22:38:32,2026/01/06 22:38:32,697,697,699.94,699.94,701.73,24459322ee8b67346357f40619e2a2ea40b530ce5ffe54fcacba2341828a71eb,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 14:56:52,2026-01-06 22:53:32,2026/01/06 22:53:32,697,697,699.94,699.94,701.73,db1e03411c21fa2a23afd20ff32a20f328448160960323ac2bb5fc020e251848,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 15:14:32,2026-01-06 23:13:32,2026/01/06 23:13:32,697.04,697.04,699.98,699.98,701.73,623aaf214198a3535a2705ccbbe8e6889f9de438b3dc80959aba9857e8cee8cd,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 15:37:24,2026-01-06 23:33:33,2026/01/06 23:33:33,697.07,697.07,700.01,700.01,701.73,c3ce9dbce87e16a22cf500cbc755cac298a7e643aa2aa8641dac27e6b82144ed,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 15:50:53,2026-01-06 23:48:33,2026/01/06 23:48:33,697.17,697.17,700.11,700.11,701.73,2b83218f0e5d1ca79dbb13f64595b4557a94d568c8647289381edf5e644cf0c1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 15:58:55,2026-01-06 23:53:33,2026/01/06 23:53:33,697.15,697.15,700.09,700.09,701.73,367b972884d9f6252f3b093c295bfafa01dedcd5d5261b4b47c9f584bf886d67,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 16:25:35,2026-01-07 00:23:33,2026/01/07 00:23:33,697.15,697.15,700.09,700.09,701.73,f5c5c450a51ce452690e3715aab88793d1e03559c83427184ccef05cc972b80f,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 16:51:38,2026-01-07 00:48:33,2026/01/07 00:48:33,697.15,697.15,700.09,700.09,701.73,d2f078e0fd4e061b3e7714ba10fed2dde1d855ccfe03650bf52d37130d91ac66,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 17:12:28,2026-01-07 01:08:33,2026/01/07 01:08:33,697.15,697.15,700.09,700.09,701.73,f66265b7cf32c0d42881ba25891b57022d5fbd68dfc8f69797d3fef112f6ad97,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 17:36:47,2026-01-07 01:33:33,2026/01/07 01:33:33,697.15,697.15,700.09,700.09,701.73,61c6ed72154b82a476d31fe195a02d65e9090fba7155e83bc611406a513d9b6e,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 17:50:45,2026-01-07 01:48:33,2026/01/07 01:48:33,697.15,697.15,700.09,700.09,701.73,5b81c30ff5bdee871dd0a08e9b01013cde696200f03df9719c1c9bb33f6a85e4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 17:58:20,2026-01-07 01:53:33,2026/01/07 01:53:33,697.15,697.15,700.09,700.09,701.73,05c82b471e891b39b64ef8fee14f3abedb349e2b8ede4b19336bb9d38a3acc68,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 18:26:19,2026-01-07 02:23:33,2026/01/07 02:23:33,697.15,697.15,700.09,700.09,701.73,5cce39364e9934407247e9442fafd5aba92c00c19872f8cb2bb6216244fb8186,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 18:51:05,2026-01-07 02:48:33,2026/01/07 02:48:33,697.15,697.15,700.09,700.09,701.73,6a3ea6cea806b4984572d3b8c6b1936e4e74bc60093ac295d2cd640eef7f057f,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 19:00:03,2026-01-07 02:51:40,2026/01/07 02:51:40,697.45,697.45,700.39,700.39,701.73,b2180b598773e663585ff8432542a03634cb44dee569eebb2726e9dfe0e8b9c1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 19:17:35,2026-01-07 02:51:40,2026/01/07 02:51:40,697.45,697.45,700.39,700.39,701.73,b2180b598773e663585ff8432542a03634cb44dee569eebb2726e9dfe0e8b9c1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 19:30:42,2026-01-07 02:51:40,2026/01/07 02:51:40,697.45,697.45,700.39,700.39,701.73,b2180b598773e663585ff8432542a03634cb44dee569eebb2726e9dfe0e8b9c1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 19:40:55,2026-01-07 02:51:40,2026/01/07 02:51:40,697.45,697.45,700.39,700.39,701.73,b2180b598773e663585ff8432542a03634cb44dee569eebb2726e9dfe0e8b9c1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 19:48:44,2026-01-07 02:51:40,2026/01/07 02:51:40,697.45,697.45,700.39,700.39,701.73,b2180b598773e663585ff8432542a03634cb44dee569eebb2726e9dfe0e8b9c1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 19:54:49,2026-01-07 02:51:40,2026/01/07 02:51:40,697.45,697.45,700.39,700.39,701.73,b2180b598773e663585ff8432542a03634cb44dee569eebb2726e9dfe0e8b9c1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 20:00:23,2026-01-07 02:51:40,2026/01/07 02:51:40,697.45,697.45,700.39,700.39,701.73,b2180b598773e663585ff8432542a03634cb44dee569eebb2726e9dfe0e8b9c1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 20:26:16,2026-01-07 02:51:40,2026/01/07 02:51:40,697.45,697.45,700.39,700.39,701.73,b2180b598773e663585ff8432542a03634cb44dee569eebb2726e9dfe0e8b9c1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 20:43:08,2026-01-07 02:51:40,2026/01/07 02:51:40,697.45,697.45,700.39,700.39,701.73,b2180b598773e663585ff8432542a03634cb44dee569eebb2726e9dfe0e8b9c1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 20:52:21,2026-01-07 02:51:40,2026/01/07 02:51:40,697.45,697.45,700.39,700.39,701.73,b2180b598773e663585ff8432542a03634cb44dee569eebb2726e9dfe0e8b9c1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 20:57:36,2026-01-07 02:51:40,2026/01/07 02:51:40,697.45,697.45,700.39,700.39,701.73,b2180b598773e663585ff8432542a03634cb44dee569eebb2726e9dfe0e8b9c1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 21:15:59,2026-01-07 02:51:40,2026/01/07 02:51:40,697.45,697.45,700.39,700.39,701.73,b2180b598773e663585ff8432542a03634cb44dee569eebb2726e9dfe0e8b9c1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 21:33:54,2026-01-07 05:30:00,2026/01/07 05:30:00,697.45,697.45,700.39,700.39,701.73,758951a13aa160c312dc70b9b546556b4eadf7f60110b69624b56320721223b7,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 21:46:00,2026-01-07 05:30:00,2026/01/07 05:30:00,697.45,697.45,700.39,700.39,701.73,758951a13aa160c312dc70b9b546556b4eadf7f60110b69624b56320721223b7,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 21:53:19,2026-01-07 05:30:00,2026/01/07 05:30:00,697.45,697.45,700.39,700.39,701.73,758951a13aa160c312dc70b9b546556b4eadf7f60110b69624b56320721223b7,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 21:58:44,2026-01-07 05:30:00,2026/01/07 05:30:00,697.45,697.45,700.39,700.39,701.73,758951a13aa160c312dc70b9b546556b4eadf7f60110b69624b56320721223b7,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 22:18:30,2026-01-07 05:30:00,2026/01/07 05:30:00,697.45,697.45,700.39,700.39,701.73,758951a13aa160c312dc70b9b546556b4eadf7f60110b69624b56320721223b7,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 22:40:59,2026-01-07 05:30:00,2026/01/07 05:30:00,697.45,697.45,700.39,700.39,701.73,758951a13aa160c312dc70b9b546556b4eadf7f60110b69624b56320721223b7,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 22:52:44,2026-01-07 06:50:15,2026/01/07 06:50:15,697.45,697.45,700.39,700.39,701.73,91573bf98dd938e8791359e88f04285df81b40f87f5b3f760a451943047633c8,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 22:58:21,2026-01-07 06:50:15,2026/01/07 06:50:15,697.45,697.45,700.39,700.39,701.73,91573bf98dd938e8791359e88f04285df81b40f87f5b3f760a451943047633c8,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 23:17:07,2026-01-07 06:50:15,2026/01/07 06:50:15,697.45,697.45,700.39,700.39,701.73,91573bf98dd938e8791359e88f04285df81b40f87f5b3f760a451943047633c8,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 23:33:54,2026-01-07 06:50:15,2026/01/07 06:50:15,697.45,697.45,700.39,700.39,701.73,91573bf98dd938e8791359e88f04285df81b40f87f5b3f760a451943047633c8,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 23:43:47,2026-01-07 06:50:15,2026/01/07 06:50:15,697.45,697.45,700.39,700.39,701.73,91573bf98dd938e8791359e88f04285df81b40f87f5b3f760a451943047633c8,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 23:49:55,2026-01-07 06:50:15,2026/01/07 06:50:15,697.45,697.45,700.39,700.39,701.73,91573bf98dd938e8791359e88f04285df81b40f87f5b3f760a451943047633c8,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-06 23:56:13,2026-01-07 06:50:15,2026/01/07 06:50:15,697.45,697.45,700.39,700.39,701.73,91573bf98dd938e8791359e88f04285df81b40f87f5b3f760a451943047633c8,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 00:58:47,2026-01-07 06:50:15,2026/01/07 06:50:15,697.45,697.45,700.39,700.39,701.73,91573bf98dd938e8791359e88f04285df81b40f87f5b3f760a451943047633c8,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 02:55:31,2026-01-07 10:53:55,2026/01/07 10:53:55,697.59,697.59,700.53,700.53,701.87,d8b9ce88769ee2059dc65f88a5f9145663896e0c6e88673cd3488fabc0c00180,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 03:57:27,2026-01-07 11:53:35,2026/01/07 11:53:35,697.4,697.4,700.34,700.34,701.87,14f62f04d1955d8db46cd6c30ebdfb43f84f6a1b0700f097f294cd1f324e1198,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 04:35:25,2026-01-07 12:33:36,2026/01/07 12:33:36,697.39,697.39,700.33,700.33,701.87,3c80e2582c075f27992236cf7136f891cbfbf07f77d0ade805cf3b34cc49235f,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 05:00:57,2026-01-07 12:58:36,2026/01/07 12:58:36,697.41,697.41,700.35,700.35,701.87,9b72fe78b44e6143cbd4d1ee76fe68c53cacd7db7a4dcc10096f37866d377c8c,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 05:28:09,2026-01-07 13:18:36,2026/01/07 13:18:36,697.47,697.47,700.41,700.41,701.87,98a5576de1b7d4c562f6b3573d4da78db112f6b380e51e541c0948dd907d7c24,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 05:47:51,2026-01-07 13:43:36,2026/01/07 13:43:36,697.54,697.54,700.48,700.48,701.87,442d1a6f370df9151a36a4885c74c89ab86fe6797661f3e9b3aed4a97b83251a,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 05:56:40,2026-01-07 13:53:36,2026/01/07 13:53:36,697.46,697.46,700.4,700.4,701.87,3272e8a8b8be9c45f2e1fc35409229b89d110251423a636400e46001cca0a9cc,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 06:21:53,2026-01-07 14:18:36,2026/01/07 14:18:36,697.35,697.35,700.29,700.29,701.87,d81995c701abb290c47479b260fc221d4e8e044acec383d58c948981d0ddb1b1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 06:53:27,2026-01-07 14:48:36,2026/01/07 14:48:36,697.6,697.6,700.54,700.54,701.87,55da7360e64e4e78dd1351ae0503153b430c1c017fc5fb8a98e89a276808bcbe,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 07:14:30,2026-01-07 15:13:36,2026/01/07 15:13:36,697.41,697.41,700.35,700.35,701.87,1307a5caff0e65d65f25369ec464d9803f1dd4c3a4db05f39fc6d9f1c79ec8ce,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 07:37:15,2026-01-07 15:35:02,2026/01/07 15:35:02,697.64,697.64,700.58,700.58,701.87,1f17bb1f2b4dd517ee8f4b610a617154b4ae2533add91e07df8a4e4fab2acd95,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 07:49:23,2026-01-07 15:47:43,2026/01/07 15:47:43,697.67,697.67,700.61,700.61,701.87,dd40c22ca55939000a3b36786a7dfa9d5ce8af4604ba1dfee9abae37958deb22,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 07:55:58,2026-01-07 15:53:36,2026/01/07 15:53:36,697.8,697.8,700.74,700.74,701.87,603129aaaa23a68698476381ac5880ca8d8155fb4b2fd76949cd9950000435fc,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 08:17:28,2026-01-07 16:13:36,2026/01/07 16:13:36,697.8,697.8,700.74,700.74,701.87,0a34248edd321f3c46efc862075638b279ed593603e693ac54207c9bbe567721,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 08:48:23,2026-01-07 16:43:37,2026/01/07 16:43:37,697.78,697.78,700.72,700.72,701.87,e5475cd4459aa50174645b063b3ddc84ae44f7dbad8e48149b1578a74f1275d4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 09:03:58,2026-01-07 16:58:37,2026/01/07 16:58:37,697.86,697.86,700.8,700.8,701.87,09b57415bccc32c7155e752f00974188f94207861bc0997ac420433651529db5,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 09:36:44,2026-01-07 17:33:37,2026/01/07 17:33:37,698.02,698.02,700.96,700.96,701.87,eeca5c07d564e7ed8915f0d0cd7672a526cc297ae86efb03200d7779af219021,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 09:52:54,2026-01-07 17:48:37,2026/01/07 17:48:37,698.07,698.07,701.01,701.01,701.87,104cbc4bda9a3e5f40691b2bd5e247a9848330d8e3920d36e66fab15a02e9f6e,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 09:59:39,2026-01-07 17:53:37,2026/01/07 17:53:37,698.1,698.1,701.04,701.04,701.87,e7494431a2c618a6d5d7d72c263ec75afb67b34d77e49fca747f976d82c8a6fc,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 10:24:33,2026-01-07 18:18:37,2026/01/07 18:18:37,697.9,697.9,700.84,700.84,701.87,6133d7d9d9b7dc19fc923fcda0cf471c2249a68f434f9f052b40a55777b0f9ff,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 10:45:56,2026-01-07 18:28:47,2026/01/07 18:28:47,697.9,697.9,700.84,700.84,701.87,2bfe32e806cb59ab6434239455c34b88246237bafb25a90c627a178236b26774,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 10:57:12,2026-01-07 18:28:47,2026/01/07 18:28:47,697.9,697.9,700.84,700.84,701.87,2bfe32e806cb59ab6434239455c34b88246237bafb25a90c627a178236b26774,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 11:14:40,2026-01-07 19:13:53,2026/01/07 19:13:53,697.9,697.9,700.84,700.84,701.87,87af42ea5ec48224bb2b05c05afcbc2788762317b5cfc112dd4a0730c7c5695b,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-07 11:32:37,2026-01-07 19:28:48,2026/01/07 19:28:48,697.9,697.9,700.84,700.84,701.87,bbeb102b6b092f0525ed6c0da3665a5bfa391b84438b7d47aa9278a4199cdb91,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
